"","individual_article","targeted_words","frequencey","total_counts"
"1876","..data.articles.Holocene.changes.in.fire.frequency.in.the.Daihai.Lake.region..north.central.China._.indications.and.implications.for.an.important.role.of.human.activity.pdf","pyrome",0,42
"1877","..data.articles.How.Does.Fire.Suppression.Alter.the.Wildfire.Regime.A.Systematic.Review.pdf","pyrome",20,42
"1878","..data.articles.How.Was.the.Australian.Flora.Assembled.Over.the.Last.65.Million.Years_.A.Molecular.Phylogenetic.Perspective.pdf","pyrome",0,42
"1879","..data.articles.Human.caused.fire.occurrence.modelling.in.perspective_.a.review.pdf","pyrome",0,42
"1880","..data.articles.Human.Appropriation.of.Net.Primary.Production_.Patterns..Trends..and.Planetary.Boundaries.pdf","pyrome",0,42
"1881","..data.articles.Human.Impacts.in.Pine.Forests_.Past..Present..and.Future.pdf","pyrome",0,42
"1882","..data.articles.Human.Pyrogeography_.A.New.Synergy.of.Fire..Climate.and.People.is.Reshaping.Ecosystems.across.the.Globe.pdf","pyrome",0,42
"1883","..data.articles.Humans.and.fire_.Changing.relations.in.early.agricultural.and.built.environments.in.the.Zagros..Iran..Iraq.pdf","pyrome",0,42
"1884","..data.articles.Integrating.Economic.Land.Use.and.Biophysical.Models.pdf","pyrome",0,42
"1885","..data.articles.Interactions.Among.Invasive.Plants_.Lessons.from.Hawai.i.pdf","pyrome",0,42
"1886","..data.articles.Invasiveness..Monitoring.and.Control.of.Hakea.sericea.A.Systematic.Review.pdf","pyrome",0,42
"1887","..data.articles.Island.Biodiversity.in.the.Anthropocene.pdf","pyrome",0,42
"1888","..data.articles.Justice.and.Future.Generations.pdf","pyrome",0,42
"1889","..data.articles.Land.Use.and.Ecological.Change_.A.12.000.Year.History.pdf","pyrome",0,42
"1890","..data.articles.Land.Use.and.Wildfire_.A.Review.of.Local.Interactions.and.Teleconnections.pdf","pyrome",0,42
"1891","..data.articles.Landscape.Ecology.A.Helicopter.View.pdf","pyrome",0,42
"1892","..data.articles.Late.glacial.and.Holocene.records.of.fire.and.vegetation.from.Cradle.Mountain.National.Park..Tasmania..Australia.pdf","pyrome",0,42
"1893","..data.articles.Locally.Based..Regionally.Manifested..and.Globally.Relevant_.Indigenous.and.Local.Knowledge..Values..and.Practices.for.Nature.pdf","pyrome",0,42
"1894","..data.articles.martin.2016.at.the.nexus.of.fire.water.and.society.pdf","pyrome",0,42
"1895","..data.articles.Mechanisms.of.Fire.Seasonality.Effects.on.Plant.Populations.pdf","pyrome",0,42
"1896","..data.articles.Mediterranean.Biomes_.Evolution.of.Their.Vegetation..Floras..and.Climate.pdf","pyrome",0,42
"1897","..data.articles.Mid.Cretaceous.Hothouse.Climate.and.the.Expansion.of.Early.Angiosperms.pdf","pyrome",0,42
"1898","..data.articles.Mobile.Worlds_.Choice.at.the.Intersection.of.Demographic.and.Environmental.Change.pdf","pyrome",0,42
"1899","..data.articles.Mobilizing.the.past.to.shape.a.better.Anthropocene.pdf","pyrome",0,42
"1900","..data.articles.Modelling.Human.Fire.Interactions.Combining.Alternative.Perspectives.and.Approaches.pdf","pyrome",1,42
"1901","..data.articles.Multiple.Facets.of.Marine.Invertebrate.Conservation.Genomics.pdf","pyrome",0,42
"1902","..data.articles.Museum.Genomics.pdf","pyrome",0,42
"1903","..data.articles.Natural.population.die.offs_.causes.and.consequences.for.terrestrial.mammals.pdf","pyrome",0,42
"1904","..data.articles.Nature.and.Climate.Effects.of.Individual.Tropospheric.Aerosol.Particles.pdf","pyrome",0,42
"1905","..data.articles.Paleobiology.of.Herbivorous.Dinosaurs.pdf","pyrome",0,42
"1906","..data.articles.Paleolithic.Archaeology.in.China.pdf","pyrome",0,42
"1907","..data.articles.Peatlands.and.Global.Change_.Response.and.Resilience.pdf","pyrome",0,42
"1908","..data.articles.Photorespiration.and.the.Evolution.of.C4.Photosynthesis.pdf","pyrome",0,42
"1909","..data.articles.Plant.Evolution.and.Climate.Over.Geological.Timescales.pdf","pyrome",0,42
"1910","..data.articles.Political.Theory.on.Climate.Change.pdf","pyrome",0,42
"1911","..data.articles.Preindustrial.Human.Impacts.on.Global.and.Regional.Environment.pdf","pyrome",0,42
"1912","..data.articles.Progress.in.Wilderness.Fire.Science.pdf","pyrome",0,42
"1913","..data.articles.Promoting.Global.Population.Health.While.Constraining.the.Environmental.Footprint.pdf","pyrome",0,42
"1914","..data.articles.psw_gtr247_01.pdf","pyrome",0,42
"1915","..data.articles.pyrodiversity.is.the.coupling.of.biodiversity.and.fire.regimes.in.food.webs.pdf","pyrome",0,42
"1916","..data.articles.Pyrodiversity.in.a.warming.world_.Research.challenges.and.opportunities.pdf","pyrome",1,42
"1917","..data.articles.Pyrogeography.and.the.Global.Quest.for.Sustainable.Fire.Management.pdf","pyrome",0,42
"1918","..data.articles.pyrosociality.pdf","pyrome",0,42
"1919","..data.articles.Quaking.Aspen.in.the.Northern.Rockies.Retention.and.Restoration.pdf","pyrome",0,42
"1920","..data.articles.Quaking.Aspen.in.the.Northern.Rockies.pdf","pyrome",0,42
"1921","..data.articles.Recent.Advances.and.Remaining.Uncertainties.in.Resolving.pdf","pyrome",1,42
"1922","..data.articles.Reconstruction.of.fire.regimes.through.integrated.paleoecological.proxy.data.and.ecological.modeling.pdf","pyrome",0,42
"1923","..data.articles.Reducing.Emissions.from.Deforestation.and.Forest.Degradation.pdf","pyrome",0,42
"1924","..data.articles.Regional.and.Global.Emissions.of.Air.Pollutants_.Recent.Trends.and.Future.Scenarios.pdf","pyrome",0,42
"1925","..data.articles.Regulation.of.Seed.Germination.and.Seedling.Growth.by.Chemical.Signals.from.Burning.Vegetation.pdf","pyrome",0,42
"1926","..data.articles.Representing.climate..disturbance..and.vegetation.interactions.in.landscape.models.pdf","pyrome",0,42
"1927","..data.articles.Resprouting.as.a.key.functional.trait_.how.buds..protection.and.resources.drive.persistence.after.fire.pdf","pyrome",0,42
"1928","..data.articles.Restoration.Ecology_.Interventionist.Approaches.for.Restoring.and.Maintaining.Ecosystem.Function.in.the.Face.of.Rapid.Environmental.Change.pdf","pyrome",0,42
"1929","..data.articles.Review.of.driving.factors.for.land.degradation.and.restoration.based.on.IPBES.pdf","pyrome",0,42
"1930","..data.articles.Reviewing.Fire..Climate..Deer..and.Foundation.Species.as.Drivers.of.Historically.Open.Oak.and.Pine.Forests.and.Transition.to.Closed.Forests.pdf","pyrome",0,42
"1931","..data.articles.Revisiting.Wildland.Fire.Fuel.Quantification.Methods_.The.Challenge.of.Understanding.a.Dynamic..Biotic.Entity.pdf","pyrome",0,42
"1932","..data.articles.Rewilding_.Science..Practice..and.Politics.pdf","pyrome",0,42
"1933","..data.articles.roos.et.al.2016.living.on.a.flammable.planet.interdisciplinary.cross.scalar.and.varied.cultural.lessons.prospects.and.pdf","pyrome",0,42
"1934","..data.articles.Shepherding.for.Wildfire.Adaptation.pdf","pyrome",0,42
"1935","..data.articles.Soothsaying.DOM.pdf","pyrome",0,42
"1936","..data.articles.Spatiotemporal.Data.Mining.Problems.and.Methods.pdf","pyrome",0,42
"1937","..data.articles.Species.distribution.models.pdf","pyrome",0,42
"1938","..data.articles.Supplementation.and.sustainable.grazing.systems.pdf","pyrome",0,42
"1939","..data.articles.targeted_words_plot.pdf","pyrome",1,42
"1940","..data.articles.Terrestrial.Vegetation.in.the.Coupled.Human.Earth.System_.Contributions.of.Remote.Sensing.pdf","pyrome",0,42
"1941","..data.articles.The.biogeochemical.consequences.of.late.Holocene.wildfires.in.three.subalpine.lakes.from.northern.Colorado.pdf","pyrome",0,42
"1942","..data.articles.The.co.evolution.of.life.and.organics.on.earth_.Expansions.of.energy.harnessing.pdf","pyrome",0,42
"1943","..data.articles.The.Concept.of.the.Anthropocene.pdf","pyrome",0,42
"1944","..data.articles.The.current.state.of.CO2.flux.chamber.studies.in.the.Arctic.tundra.pdf","pyrome",0,42
"1945","..data.articles.The.discovery.of.fire.by.humans.pdf","pyrome",0,42
"1946","..data.articles.The.Early.Origins.of.Terrestrial.C4.Photosynthesis.pdf","pyrome",0,42
"1947","..data.articles.The.Environmental.Reach.of.Asia.pdf","pyrome",0,42
"1948","..data.articles.The.long.term.impacts.of.climate.and.fire.on.catchment.processes.and.aquatic.ecosystem.response.in.Tasmania..Australia.pdf","pyrome",0,42
"1949","..data.articles.The.Politics.of.the.Anthropogenic.pdf","pyrome",0,42
"1950","..data.articles.The.Pyrogenic.Carbon.Cycle.pdf","pyrome",1,42
"1951","..data.articles.The.pyrohealth.transition_.how.combustion.emissions.have.shaped.health.through.human.history.pdf","pyrome",0,42
"1952","..data.articles.The.Role.of.Behavior.in.the.Evolution.of.Spiders..Silks..and.Webs.pdf","pyrome",0,42
"1953","..data.articles.The.scientific.value.of.fire.in.wilderness.pdf","pyrome",0,42
"1954","..data.articles.Tools.for.Assessing.the.Impacts.of.Climate.Variability.and.Change.on.Wildfire.Regimes.in.Forests.pdf","pyrome",0,42
"1955","..data.articles.total_counts_of_targeted_words.pdf","pyrome",1,42
"1956","..data.articles.Traditional.fire.use..landscape.transition..and.the.legacies.of.social.theory.past.pdf","pyrome",0,42
"1957","..data.articles.Traditional.Fire.Knowledge.pdf","pyrome",0,42
"1958","..data.articles.Transformative.Environmental.Governance.pdf","pyrome",0,42
"1959","..data.articles.Transgressing.Time_.Archaeological.Evidence.in_of.the.Anthropocene.pdf","pyrome",0,42
"1960","..data.articles.Tropical.Forests.in.the.Anthropocene.pdf","pyrome",0,42
"1961","..data.articles.Understanding.Fire.Regimes.for.a.Better.Anthropocene.pdf","pyrome",2,42
"1962","..data.articles.Understanding.the.long.term.impact.of.prescribed.burning.in.mediterranean.climate.biodiversity.hotspots..with.a.focus.on.south.western.Australia.pdf","pyrome",0,42
"1963","..data.articles.Urbanism.and.Anthropogenic.Landscapes.pdf","pyrome",0,42
"1964","..data.articles.Using.MODIS.data.to.analyse.post.fire.vegetation.recovery.in.Australian.eucalypt.forests.pdf","pyrome",0,42
"1965","..data.articles.Vegetation.fires.in.the.Anthropocene.pdf","pyrome",1,42
"1966","..data.articles.What.Limits.Trees.in.C4.Grasslands.and.Savannas_.pdf","pyrome",0,42
"1967","..data.articles.Wildfire.Prediction.to.Inform.Fire.Management_.Statistical.Science.Challenges.pdf","pyrome",0,42
"1968","..data.articles.Wildland.fire.risk.research.in.Canada.pdf","pyrome",0,42
"1969","..data.articles.Will.landscape.fire.increase.in.the.future_.A.systems.approach.to.climate..fire..fuel..and.human.drivers.pdf","pyrome",0,42
"1970","..data.articles.12.000.Years.of.fire.regime.drivers.in.pdf","spatial",4,1825
"1971","..data.articles.2022.12.30.NW.Biomes.to.Anthromes.Technical.Paper.pdf","spatial",12,1825
"1972","..data.articles.A.450.Million.Year.History.of.Fire.pdf","spatial",0,1825
"1973","..data.articles.A.new.Dead.Sea.pollen.record.reveals.the.last.glacial.paleoenvironment.of.the.southern.Levant.pdf","spatial",5,1825
"1974","..data.articles.A.Novel.Approach.to.Carrying.Capacity_.From.a.priori.Prescription.to.a.posteriori.Derivation.Based.on.Underlying.Mechanisms.and.Dynamics.pdf","spatial",4,1825
"1975","..data.articles.A.review.of.challenges.to.determining.and.demonstrating.efficiency.of.large.fire.management.pdf","spatial",15,1825
"1976","..data.articles.A.systematic.review.of.factors.affecting.wildlife.survival.during.rehabilitation.and.release.pdf","spatial",0,1825
"1977","..data.articles.A.review.of.study.methods.and.progress.on.hominid.use.of.fire.pdf","spatial",0,1825
"1978","..data.articles.Adaptation.Strategies.and.Approaches.for.Managing.Fire.in.a.Changing.Climate.pdf","spatial",17,1825
"1979","..data.articles.Aerosol.Impacts.on.Climate.and.Biogeochemistry.pdf","spatial",7,1825
"1980","..data.articles.An.Overview.of.Forest.Fire.Regimes.and.Their.Constitution.Basis.pdf","spatial",3,1825
"1981","..data.articles.Anthropology.and.the.Anthropocene_.Criticisms..Experiments..and.Collaborations.pdf","spatial",4,1825
"1982","..data.articles.archibald.2016.managing.the.human.component.of.fire.regimes.lessons.from.africa.pdf","spatial",7,1825
"1983","..data.articles.Assessing.Landscape.Vulnerability.to.Wildfire.in.the.USA.pdf","spatial",21,1825
"1984","..data.articles.Astrobiology_.The.Study.of.the.Living.Universe.pdf","spatial",1,1825
"1985","..data.articles.Broad.Scale.Monitoring.of.Live.Fuel.Moisture.pdf","spatial",20,1825
"1986","..data.articles.Can.trophic.rewilding.reduce.the.impact.pdf","spatial",6,1825
"1987","..data.articles.Centering.Indigenous.Voices_.The.Role.of.Fire.in.the.Boreal.Forest.of.North.America.pdf","spatial",2,1825
"1988","..data.articles.Changing.fire.regimes.in.East.and.Southern.Africa.s.savanna.protected.areas_.opportunities.and.challenges.for.indigenous.led.savanna.burning.emissions.abatement.schemes.pdf","spatial",3,1825
"1989","..data.articles.Climate.vegetation.fire.interactions.and.feedbacks_.trivial.detail.or.major.barrier.to.projecting.the.future.of.the.Earth.system_.pdf","spatial",27,1825
"1990","..data.articles.Climate.Adaptation.of.Tropical.Cattle.pdf","spatial",0,1825
"1991","..data.articles.Climate.and.wildfires.in.the.North.American.boreal.forest.pdf","spatial",6,1825
"1992","..data.articles.Climate.Change.and.Forests.pdf","spatial",5,1825
"1993","..data.articles.Climate.Change.and.Future.Fire.Regimes_.Examples.from.California.pdf","spatial",18,1825
"1994","..data.articles.Climate.change.impact.on.future.wildfire.danger.and.activity.in.southern.Europe_.a.review.pdf","spatial",31,1825
"1995","..data.articles.Climate.change.vulnerability.and.adaptation.in.the.managed.Canadian.boreal.forest.pdf","spatial",5,1825
"1996","..data.articles.Climate.change..extreme.weather.events.pdf","spatial",1,1825
"1997","..data.articles.CLIMATE.ECONOMICS..THE.STATE.OF.THE.ART.pdf","spatial",2,1825
"1998","..data.articles.Climate.Extremes.and.Compound.Hazards.in.a.Warming.World.pdf","spatial",4,1825
"1999","..data.articles.Climate.influences.on.future.fire.severity_.a.synthesis.of.climate.fire.interactions.and.impacts.on.fire.regimes..high.severity.fire..and.forests.in.the.western.United.States.pdf","spatial",8,1825
"2000","..data.articles.Climate..Environment..and.Disturbance.History.Govern.Resilience.of.Western.North.American.Forests.pdf","spatial",35,1825
"2001","..data.articles.Coexisting.with.wildfire_.Achievements.and.challenges.for.a.radical.social.ecological.transformation.in.Catalonia..Spain..pdf","spatial",2,1825
"2002","..data.articles.Comparison.of.Wildfire.Meteorology.and.Climate.at.the.Adriatic.Coast.and.Southeast.Australia.pdf","spatial",7,1825
"2003","..data.articles.Consequences.of.climate.change.pdf","spatial",7,1825
"2004","..data.articles.Considering.regeneration.failure.in.the.context.of.changing.climate.and.disturbance.regimes.in.western.North.America.pdf","spatial",17,1825
"2005","..data.articles.Critical.Geoarchaeology_.From.Depositional.Processes.to.the.Sociopolitics.of.Earthen.Life.pdf","spatial",5,1825
"2006","..data.articles.CURRENT.UNCERTAINTIES.IN.ASSESSING.AEROSOL.EFFECTS.ON.CLIMATE.pdf","spatial",3,1825
"2007","..data.articles.Current.Wildland.Fire.Patterns.and.Challenges.in.Europe_.A.Synthesis.of.National.Perspectives.pdf","spatial",4,1825
"2008","..data.articles.Degradation.and.Recovery.in.Changing.Forest.Landscapes_.A.Multiscale.Conceptual.Framework.pdf","spatial",17,1825
"2009","..data.articles.Demographic.Transitions.and.Modernity.pdf","spatial",1,1825
"2010","..data.articles.Denitrification..Anammox..and.N2.Production.in.Marine.Sediments.pdf","spatial",2,1825
"2011","..data.articles.Designer.Ecosystems_.Incorporating.Design.Approaches.into.Applied.Ecology.pdf","spatial",3,1825
"2012","..data.articles.Disturbance..Complexity..Scale_.New.Approaches.to.the.Study.of.Human.Environment.Interactions.pdf","spatial",25,1825
"2013","..data.articles.Drought.and.Fire.in.the.Western.USA_.Is.Climate.Attribution.Enough_.pdf","spatial",3,1825
"2014","..data.articles.Droughts..Wildfires..and.Forest.Carbon.Cycling_.A.Pantropical.Synthesis.pdf","spatial",8,1825
"2015","..data.articles.Dry.Deposition.of.Atmospheric.Aerosols_.Approaches..Observations..and.Mechanisms.pdf","spatial",1,1825
"2016","..data.articles.Ecological.Mechanisms.Underlying.Arthropod.Species.Diversity.in.Grasslands.pdf","spatial",19,1825
"2017","..data.articles.Ecology.and.evolution.of.pine.life.histories.pdf","spatial",7,1825
"2018","..data.articles.Ecology.and.long.term.history.of.fire.in.New.Zealand...Copy..2..pdf","spatial",6,1825
"2019","..data.articles.Ecology.and.long.term.history.of.fire.in.New.Zealand...Copy.pdf","spatial",6,1825
"2020","..data.articles.Ecology.and.long.term.history.of.fire.in.New.Zealand.pdf","spatial",6,1825
"2021","..data.articles.Economic.drivers.of.global.fire.activity_.A.critical.review.using.the.DPSIR.framework.pdf","spatial",17,1825
"2022","..data.articles.Ecosystem.Services.from.Tropical.Forests_.Review.of.Current.Science.pdf","spatial",2,1825
"2023","..data.articles.Effects.of.Evolution..Ecology..and.Economy.on.Human.Diet_.Insights.from.Hunter.Gatherers.and.Other.Small.Scale.Societies.pdf","spatial",0,1825
"2024","..data.articles.Environmental.Security.and.the.Anthropocene_.Law..Criminology..and.International.Relations.pdf","spatial",0,1825
"2025","..data.articles.Ever.Since.Owen_.Changing.Perspectives.on.the.Early.Evolution.of.Tetrapods.pdf","spatial",1,1825
"2026","..data.articles.Evolution.in.the.Anthropocene_.Informing.Governance.and.Policy.pdf","spatial",3,1825
"2027","..data.articles.Evolutionary.Ecology.of.Fire.pdf","spatial",6,1825
"2028","..data.articles.Evolutionary.Legacy.Effects.on.Ecosystems_.Biogeographic.Origins..Plant.Traits..and.Implications.for.Management.in.the.Era.of.Global.Change.pdf","spatial",1,1825
"2029","..data.articles.Fire.in.Mediterranean.Climate.Ecosystems.A.Comparative.Overview.pdf","spatial",0,1825
"2030","..data.articles.Fire.smart.management.of.forest.landscapes.in.the.Mediterranean.basin.under.global.change.pdf","spatial",7,1825
"2031","..data.articles.Fire.vegetation.interactions.during.the.last.11.000.years.in.boreal.and.cold.temperate.forests.of.Fennoscandia.pdf","spatial",19,1825
"2032","..data.articles.Fire.induced.deforestation.in.drought.prone.Mediterranean.forests_.drivers.and.unknowns.from.leaves.to.communities.pdf","spatial",11,1825
"2033","..data.articles.Fire.vegetation.feedbacks.and.alternative.states_.common.mechanisms.of.temperate.forest.vulnerabilit.pdf","spatial",4,1825
"2034","..data.articles.Fire.as.a.Fundamental.Ecological.Process_.Research.Advances.and.Frontiers.pdf","spatial",38,1825
"2035","..data.articles.Fire.effects.on.soils_.the.human.dimension.pdf","spatial",8,1825
"2036","..data.articles.Fire.in.the.Earth.System.pdf","spatial",1,1825
"2037","..data.articles.Fire.performance.of.timber.review.for.use.in.wildland.urban.interfaces.pdf","spatial",0,1825
"2038","..data.articles.Fire..grazing.and.the.evolution.of.New.Zealand.grasses.pdf","spatial",2,1825
"2039","..data.articles.Fire..herbivores.and.the.management.of.temperate.Eucalyptus.savanna.in.Tasmania_.Introducing.the.Beaufront.fire...mammalian.herbivore.field.experiment.pdf","spatial",5,1825
"2040","..data.articles.Fires.and.rates.of.change.in.the.temperate.rainforests.of.northwestern.Patagonia.since...x223C.18.ka.pdf","spatial",13,1825
"2041","..data.articles.Fires.in.the.Cenozoic_.a.late.flowering.of.flammable.ecosystems.pdf","spatial",0,1825
"2042","..data.articles.firesincoastal.pdf","spatial",8,1825
"2043","..data.articles.fourthbudget_supporting_research_reviewofclimatescience_developements_since_ippc_ar4.libre.pdf","spatial",8,1825
"2044","..data.articles.G__Journals_Client.07_WF_18.5._Pagination_Tex_WF08187.dvi.pdf","spatial",14,1825
"2045","..data.articles.Gender.in.African.Population.Research_.The.Fertility_Reproductive.Health.Example.pdf","spatial",0,1825
"2046","..data.articles.Global.Biodiversity.Change_.The.Bad..the.Good..and.the.Unknown.pdf","spatial",18,1825
"2047","..data.articles.Global.Biogeochemical.Cycling.of.Mercury_.A.Review.pdf","spatial",8,1825
"2048","..data.articles.Global.Climate.Forcing.by.Criteria.Air.Pollutants.pdf","spatial",5,1825
"2049","..data.articles.Global.Environmental.Change.and.Noncommunicable.Disease.Risks.pdf","spatial",0,1825
"2050","..data.articles.Global.footprints.of.dansgaard.oeschger.oscillations.in.a.GCM.pdf","spatial",4,1825
"2051","..data.articles.Global.State.of.Biodiversity.and.Loss.pdf","spatial",1,1825
"2052","..data.articles.Global.Wildland.Fire.Management.Research.Needs.pdf","spatial",2,1825
"2053","..data.articles.Have.plants.evolved.to.self.immolate_.pdf","spatial",1,1825
"2054","..data.articles.Historical.pyrogeography.of.Texas..USA.pdf","spatial",7,1825
"2055","..data.articles.Holocene.changes.in.fire.frequency.in.the.Daihai.Lake.region..north.central.China._.indications.and.implications.for.an.important.role.of.human.activity.pdf","spatial",1,1825
"2056","..data.articles.How.Does.Fire.Suppression.Alter.the.Wildfire.Regime.A.Systematic.Review.pdf","spatial",31,1825
"2057","..data.articles.How.Was.the.Australian.Flora.Assembled.Over.the.Last.65.Million.Years_.A.Molecular.Phylogenetic.Perspective.pdf","spatial",4,1825
"2058","..data.articles.Human.caused.fire.occurrence.modelling.in.perspective_.a.review.pdf","spatial",69,1825
"2059","..data.articles.Human.Appropriation.of.Net.Primary.Production_.Patterns..Trends..and.Planetary.Boundaries.pdf","spatial",16,1825
"2060","..data.articles.Human.Impacts.in.Pine.Forests_.Past..Present..and.Future.pdf","spatial",0,1825
"2061","..data.articles.Human.Pyrogeography_.A.New.Synergy.of.Fire..Climate.and.People.is.Reshaping.Ecosystems.across.the.Globe.pdf","spatial",4,1825
"2062","..data.articles.Humans.and.fire_.Changing.relations.in.early.agricultural.and.built.environments.in.the.Zagros..Iran..Iraq.pdf","spatial",1,1825
"2063","..data.articles.Integrating.Economic.Land.Use.and.Biophysical.Models.pdf","spatial",44,1825
"2064","..data.articles.Interactions.Among.Invasive.Plants_.Lessons.from.Hawai.i.pdf","spatial",2,1825
"2065","..data.articles.Invasiveness..Monitoring.and.Control.of.Hakea.sericea.A.Systematic.Review.pdf","spatial",4,1825
"2066","..data.articles.Island.Biodiversity.in.the.Anthropocene.pdf","spatial",3,1825
"2067","..data.articles.Justice.and.Future.Generations.pdf","spatial",0,1825
"2068","..data.articles.Land.Use.and.Ecological.Change_.A.12.000.Year.History.pdf","spatial",21,1825
"2069","..data.articles.Land.Use.and.Wildfire_.A.Review.of.Local.Interactions.and.Teleconnections.pdf","spatial",8,1825
"2070","..data.articles.Landscape.Ecology.A.Helicopter.View.pdf","spatial",57,1825
"2071","..data.articles.Late.glacial.and.Holocene.records.of.fire.and.vegetation.from.Cradle.Mountain.National.Park..Tasmania..Australia.pdf","spatial",1,1825
"2072","..data.articles.Locally.Based..Regionally.Manifested..and.Globally.Relevant_.Indigenous.and.Local.Knowledge..Values..and.Practices.for.Nature.pdf","spatial",2,1825
"2073","..data.articles.martin.2016.at.the.nexus.of.fire.water.and.society.pdf","spatial",4,1825
"2074","..data.articles.Mechanisms.of.Fire.Seasonality.Effects.on.Plant.Populations.pdf","spatial",1,1825
"2075","..data.articles.Mediterranean.Biomes_.Evolution.of.Their.Vegetation..Floras..and.Climate.pdf","spatial",9,1825
"2076","..data.articles.Mid.Cretaceous.Hothouse.Climate.and.the.Expansion.of.Early.Angiosperms.pdf","spatial",0,1825
"2077","..data.articles.Mobile.Worlds_.Choice.at.the.Intersection.of.Demographic.and.Environmental.Change.pdf","spatial",2,1825
"2078","..data.articles.Mobilizing.the.past.to.shape.a.better.Anthropocene.pdf","spatial",1,1825
"2079","..data.articles.Modelling.Human.Fire.Interactions.Combining.Alternative.Perspectives.and.Approaches.pdf","spatial",21,1825
"2080","..data.articles.Multiple.Facets.of.Marine.Invertebrate.Conservation.Genomics.pdf","spatial",0,1825
"2081","..data.articles.Museum.Genomics.pdf","spatial",5,1825
"2082","..data.articles.Natural.population.die.offs_.causes.and.consequences.for.terrestrial.mammals.pdf","spatial",1,1825
"2083","..data.articles.Nature.and.Climate.Effects.of.Individual.Tropospheric.Aerosol.Particles.pdf","spatial",7,1825
"2084","..data.articles.Paleobiology.of.Herbivorous.Dinosaurs.pdf","spatial",8,1825
"2085","..data.articles.Paleolithic.Archaeology.in.China.pdf","spatial",0,1825
"2086","..data.articles.Peatlands.and.Global.Change_.Response.and.Resilience.pdf","spatial",0,1825
"2087","..data.articles.Photorespiration.and.the.Evolution.of.C4.Photosynthesis.pdf","spatial",1,1825
"2088","..data.articles.Plant.Evolution.and.Climate.Over.Geological.Timescales.pdf","spatial",2,1825
"2089","..data.articles.Political.Theory.on.Climate.Change.pdf","spatial",0,1825
"2090","..data.articles.Preindustrial.Human.Impacts.on.Global.and.Regional.Environment.pdf","spatial",0,1825
"2091","..data.articles.Progress.in.Wilderness.Fire.Science.pdf","spatial",20,1825
"2092","..data.articles.Promoting.Global.Population.Health.While.Constraining.the.Environmental.Footprint.pdf","spatial",2,1825
"2093","..data.articles.psw_gtr247_01.pdf","spatial",35,1825
"2094","..data.articles.pyrodiversity.is.the.coupling.of.biodiversity.and.fire.regimes.in.food.webs.pdf","spatial",8,1825
"2095","..data.articles.Pyrodiversity.in.a.warming.world_.Research.challenges.and.opportunities.pdf","spatial",31,1825
"2096","..data.articles.Pyrogeography.and.the.Global.Quest.for.Sustainable.Fire.Management.pdf","spatial",10,1825
"2097","..data.articles.pyrosociality.pdf","spatial",2,1825
"2098","..data.articles.Quaking.Aspen.in.the.Northern.Rockies.Retention.and.Restoration.pdf","spatial",3,1825
"2099","..data.articles.Quaking.Aspen.in.the.Northern.Rockies.pdf","spatial",3,1825
"2100","..data.articles.Recent.Advances.and.Remaining.Uncertainties.in.Resolving.pdf","spatial",28,1825
"2101","..data.articles.Reconstruction.of.fire.regimes.through.integrated.paleoecological.proxy.data.and.ecological.modeling.pdf","spatial",17,1825
"2102","..data.articles.Reducing.Emissions.from.Deforestation.and.Forest.Degradation.pdf","spatial",1,1825
"2103","..data.articles.Regional.and.Global.Emissions.of.Air.Pollutants_.Recent.Trends.and.Future.Scenarios.pdf","spatial",3,1825
"2104","..data.articles.Regulation.of.Seed.Germination.and.Seedling.Growth.by.Chemical.Signals.from.Burning.Vegetation.pdf","spatial",1,1825
"2105","..data.articles.Representing.climate..disturbance..and.vegetation.interactions.in.landscape.models.pdf","spatial",80,1825
"2106","..data.articles.Resprouting.as.a.key.functional.trait_.how.buds..protection.and.resources.drive.persistence.after.fire.pdf","spatial",1,1825
"2107","..data.articles.Restoration.Ecology_.Interventionist.Approaches.for.Restoring.and.Maintaining.Ecosystem.Function.in.the.Face.of.Rapid.Environmental.Change.pdf","spatial",4,1825
"2108","..data.articles.Review.of.driving.factors.for.land.degradation.and.restoration.based.on.IPBES.pdf","spatial",3,1825
"2109","..data.articles.Reviewing.Fire..Climate..Deer..and.Foundation.Species.as.Drivers.of.Historically.Open.Oak.and.Pine.Forests.and.Transition.to.Closed.Forests.pdf","spatial",3,1825
"2110","..data.articles.Revisiting.Wildland.Fire.Fuel.Quantification.Methods_.The.Challenge.of.Understanding.a.Dynamic..Biotic.Entity.pdf","spatial",22,1825
"2111","..data.articles.Rewilding_.Science..Practice..and.Politics.pdf","spatial",3,1825
"2112","..data.articles.roos.et.al.2016.living.on.a.flammable.planet.interdisciplinary.cross.scalar.and.varied.cultural.lessons.prospects.and.pdf","spatial",3,1825
"2113","..data.articles.Shepherding.for.Wildfire.Adaptation.pdf","spatial",6,1825
"2114","..data.articles.Soothsaying.DOM.pdf","spatial",3,1825
"2115","..data.articles.Spatiotemporal.Data.Mining.Problems.and.Methods.pdf","spatial",108,1825
"2116","..data.articles.Species.distribution.models.pdf","spatial",148,1825
"2117","..data.articles.Supplementation.and.sustainable.grazing.systems.pdf","spatial",0,1825
"2118","..data.articles.targeted_words_plot.pdf","spatial",1,1825
"2119","..data.articles.Terrestrial.Vegetation.in.the.Coupled.Human.Earth.System_.Contributions.of.Remote.Sensing.pdf","spatial",39,1825
