"","individual_article","targeted_words","frequencey","total_counts"
"1727","Paleolithic.Archaeology.in.China.pdf","pyrodiversity",0,374
"1728","Peatlands.and.Global.Change_.Response.and.Resilience.pdf","pyrodiversity",0,374
"1729","Photorespiration.and.the.Evolution.of.C4.Photosynthesis.pdf","pyrodiversity",0,374
"1730","Plant.Evolution.and.Climate.Over.Geological.Timescales.pdf","pyrodiversity",0,374
"1731","Political.Theory.on.Climate.Change.pdf","pyrodiversity",0,374
"1732","Preindustrial.Human.Impacts.on.Global.and.Regional.Environment.pdf","pyrodiversity",0,374
"1733","Progress.in.Wilderness.Fire.Science.pdf","pyrodiversity",0,374
"1734","Promoting.Global.Population.Health.While.Constraining.the.Environmental.Footprint.pdf","pyrodiversity",0,374
"1735","psw_gtr247_01.pdf","pyrodiversity",0,374
"1736","pyrodiversity.is.the.coupling.of.biodiversity.and.fire.regimes.in.food.webs.pdf","pyrodiversity",59,374
"1737","Pyrodiversity.in.a.warming.world_.Research.challenges.and.opportunities.pdf","pyrodiversity",253,374
"1738","Pyrogeography.and.the.Global.Quest.for.Sustainable.Fire.Management.pdf","pyrodiversity",0,374
"1739","pyrosociality.pdf","pyrodiversity",0,374
"1740","Quaking.Aspen.in.the.Northern.Rockies.Retention.and.Restoration.pdf","pyrodiversity",0,374
"1741","Quaking.Aspen.in.the.Northern.Rockies.pdf","pyrodiversity",0,374
"1742","Recent.Advances.and.Remaining.Uncertainties.in.Resolving.pdf","pyrodiversity",0,374
"1743","Reconstruction.of.fire.regimes.through.integrated.paleoecological.proxy.data.and.ecological.modeling.pdf","pyrodiversity",0,374
"1744","Reducing.Emissions.from.Deforestation.and.Forest.Degradation.pdf","pyrodiversity",0,374
"1745","Regional.and.Global.Emissions.of.Air.Pollutants_.Recent.Trends.and.Future.Scenarios.pdf","pyrodiversity",0,374
"1746","Regulation.of.Seed.Germination.and.Seedling.Growth.by.Chemical.Signals.from.Burning.Vegetation.pdf","pyrodiversity",0,374
"1747","Representing.climate..disturbance..and.vegetation.interactions.in.landscape.models.pdf","pyrodiversity",0,374
"1748","Resprouting.as.a.key.functional.trait_.how.buds..protection.and.resources.drive.persistence.after.fire.pdf","pyrodiversity",0,374
"1749","Restoration.Ecology_.Interventionist.Approaches.for.Restoring.and.Maintaining.Ecosystem.Function.in.the.Face.of.Rapid.Environmental.Change.pdf","pyrodiversity",0,374
"1750","Review.of.driving.factors.for.land.degradation.and.restoration.based.on.IPBES.pdf","pyrodiversity",0,374
"1751","Reviewing.Fire..Climate..Deer..and.Foundation.Species.as.Drivers.of.Historically.Open.Oak.and.Pine.Forests.and.Transition.to.Closed.Forests.pdf","pyrodiversity",0,374
"1752","Revisiting.Wildland.Fire.Fuel.Quantification.Methods_.The.Challenge.of.Understanding.a.Dynamic..Biotic.Entity.pdf","pyrodiversity",0,374
"1753","Rewilding_.Science..Practice..and.Politics.pdf","pyrodiversity",0,374
"1754","roos.et.al.2016.living.on.a.flammable.planet.interdisciplinary.cross.scalar.and.varied.cultural.lessons.prospects.and.pdf","pyrodiversity",4,374
"1755","Shepherding.for.Wildfire.Adaptation.pdf","pyrodiversity",0,374
"1756","Soothsaying.DOM.pdf","pyrodiversity",0,374
"1757","Spatiotemporal.Data.Mining.Problems.and.Methods.pdf","pyrodiversity",0,374
"1758","Species.distribution.models.pdf","pyrodiversity",0,374
"1759","Supplementation.and.sustainable.grazing.systems.pdf","pyrodiversity",0,374
"1760","targeted_words_plot.pdf","pyrodiversity",1,374
"1761","Terrestrial.Vegetation.in.the.Coupled.Human.Earth.System_.Contributions.of.Remote.Sensing.pdf","pyrodiversity",0,374
"1762","The.biogeochemical.consequences.of.late.Holocene.wildfires.in.three.subalpine.lakes.from.northern.Colorado.pdf","pyrodiversity",0,374
"1763","The.co.evolution.of.life.and.organics.on.earth_.Expansions.of.energy.harnessing.pdf","pyrodiversity",0,374
"1764","The.Concept.of.the.Anthropocene.pdf","pyrodiversity",0,374
"1765","The.current.state.of.CO2.flux.chamber.studies.in.the.Arctic.tundra.pdf","pyrodiversity",0,374
"1766","The.discovery.of.fire.by.humans.pdf","pyrodiversity",1,374
"1767","The.Early.Origins.of.Terrestrial.C4.Photosynthesis.pdf","pyrodiversity",0,374
"1768","The.Environmental.Reach.of.Asia.pdf","pyrodiversity",0,374
"1769","The.long.term.impacts.of.climate.and.fire.on.catchment.processes.and.aquatic.ecosystem.response.in.Tasmania..Australia.pdf","pyrodiversity",0,374
"1770","The.Politics.of.the.Anthropogenic.pdf","pyrodiversity",0,374
"1771","The.Pyrogenic.Carbon.Cycle.pdf","pyrodiversity",0,374
"1772","The.pyrohealth.transition_.how.combustion.emissions.have.shaped.health.through.human.history.pdf","pyrodiversity",2,374
"1773","The.Role.of.Behavior.in.the.Evolution.of.Spiders..Silks..and.Webs.pdf","pyrodiversity",0,374
"1774","The.scientific.value.of.fire.in.wilderness.pdf","pyrodiversity",1,374
"1775","Tools.for.Assessing.the.Impacts.of.Climate.Variability.and.Change.on.Wildfire.Regimes.in.Forests.pdf","pyrodiversity",0,374
"1776","total_counts_of_targeted_words.pdf","pyrodiversity",1,374
"1777","Traditional.fire.use..landscape.transition..and.the.legacies.of.social.theory.past.pdf","pyrodiversity",0,374
"1778","Traditional.Fire.Knowledge.pdf","pyrodiversity",0,374
"1779","Transformative.Environmental.Governance.pdf","pyrodiversity",0,374
"1780","Transgressing.Time_.Archaeological.Evidence.in_of.the.Anthropocene.pdf","pyrodiversity",0,374
"1781","Tropical.Forests.in.the.Anthropocene.pdf","pyrodiversity",0,374
"1782","Understanding.Fire.Regimes.for.a.Better.Anthropocene.pdf","pyrodiversity",13,374
"1783","Understanding.the.long.term.impact.of.prescribed.burning.in.mediterranean.climate.biodiversity.hotspots..with.a.focus.on.south.western.Australia.pdf","pyrodiversity",6,374
"1784","Urbanism.and.Anthropogenic.Landscapes.pdf","pyrodiversity",0,374
"1785","Using.MODIS.data.to.analyse.post.fire.vegetation.recovery.in.Australian.eucalypt.forests.pdf","pyrodiversity",0,374
"1786","Vegetation.fires.in.the.Anthropocene.pdf","pyrodiversity",2,374
"1787","What.Limits.Trees.in.C4.Grasslands.and.Savannas_.pdf","pyrodiversity",0,374
"1788","Wildfire.Prediction.to.Inform.Fire.Management_.Statistical.Science.Challenges.pdf","pyrodiversity",0,374
"1789","Wildland.fire.risk.research.in.Canada.pdf","pyrodiversity",0,374
"1790","Will.landscape.fire.increase.in.the.future_.A.systems.approach.to.climate..fire..fuel..and.human.drivers.pdf","pyrodiversity",0,374
"1791","X12.000.Years.of.fire.regime.drivers.in.pdf","pyrome",0,42
"1792","X2022.12.30.NW.Biomes.to.Anthromes.Technical.Paper.pdf","pyrome",0,42
"1793","A.450.Million.Year.History.of.Fire.pdf","pyrome",0,42
"1794","A.new.Dead.Sea.pollen.record.reveals.the.last.glacial.paleoenvironment.of.the.southern.Levant.pdf","pyrome",0,42
"1795","A.Novel.Approach.to.Carrying.Capacity_.From.a.priori.Prescription.to.a.posteriori.Derivation.Based.on.Underlying.Mechanisms.and.Dynamics.pdf","pyrome",0,42
"1796","A.review.of.challenges.to.determining.and.demonstrating.efficiency.of.large.fire.management.pdf","pyrome",0,42
"1797","A.systematic.review.of.factors.affecting.wildlife.survival.during.rehabilitation.and.release.pdf","pyrome",0,42
"1798","A.review.of.study.methods.and.progress.on.hominid.use.of.fire.pdf","pyrome",0,42
"1799","Adaptation.Strategies.and.Approaches.for.Managing.Fire.in.a.Changing.Climate.pdf","pyrome",0,42
"1800","Aerosol.Impacts.on.Climate.and.Biogeochemistry.pdf","pyrome",0,42
"1801","An.Overview.of.Forest.Fire.Regimes.and.Their.Constitution.Basis.pdf","pyrome",0,42
"1802","Anthropology.and.the.Anthropocene_.Criticisms..Experiments..and.Collaborations.pdf","pyrome",0,42
"1803","archibald.2016.managing.the.human.component.of.fire.regimes.lessons.from.africa.pdf","pyrome",5,42
"1804","Assessing.Landscape.Vulnerability.to.Wildfire.in.the.USA.pdf","pyrome",0,42
"1805","Astrobiology_.The.Study.of.the.Living.Universe.pdf","pyrome",0,42
"1806","Broad.Scale.Monitoring.of.Live.Fuel.Moisture.pdf","pyrome",0,42
"1807","Can.trophic.rewilding.reduce.the.impact.pdf","pyrome",0,42
"1808","Centering.Indigenous.Voices_.The.Role.of.Fire.in.the.Boreal.Forest.of.North.America.pdf","pyrome",0,42
"1809","Changing.fire.regimes.in.East.and.Southern.Africa.s.savanna.protected.areas_.opportunities.and.challenges.for.indigenous.led.savanna.burning.emissions.abatement.schemes.pdf","pyrome",0,42
"1810","Climate.vegetation.fire.interactions.and.feedbacks_.trivial.detail.or.major.barrier.to.projecting.the.future.of.the.Earth.system_.pdf","pyrome",5,42
"1811","Climate.Adaptation.of.Tropical.Cattle.pdf","pyrome",0,42
"1812","Climate.and.wildfires.in.the.North.American.boreal.forest.pdf","pyrome",0,42
"1813","Climate.Change.and.Forests.pdf","pyrome",0,42
"1814","Climate.Change.and.Future.Fire.Regimes_.Examples.from.California.pdf","pyrome",0,42
"1815","Climate.change.impact.on.future.wildfire.danger.and.activity.in.southern.Europe_.a.review.pdf","pyrome",0,42
"1816","Climate.change.vulnerability.and.adaptation.in.the.managed.Canadian.boreal.forest.pdf","pyrome",0,42
"1817","Climate.change..extreme.weather.events.pdf","pyrome",0,42
"1818","CLIMATE.ECONOMICS..THE.STATE.OF.THE.ART.pdf","pyrome",0,42
"1819","Climate.Extremes.and.Compound.Hazards.in.a.Warming.World.pdf","pyrome",0,42
"1820","Climate.influences.on.future.fire.severity_.a.synthesis.of.climate.fire.interactions.and.impacts.on.fire.regimes..high.severity.fire..and.forests.in.the.western.United.States.pdf","pyrome",0,42
"1821","Climate..Environment..and.Disturbance.History.Govern.Resilience.of.Western.North.American.Forests.pdf","pyrome",0,42
"1822","Coexisting.with.wildfire_.Achievements.and.challenges.for.a.radical.social.ecological.transformation.in.Catalonia..Spain..pdf","pyrome",0,42
"1823","Comparison.of.Wildfire.Meteorology.and.Climate.at.the.Adriatic.Coast.and.Southeast.Australia.pdf","pyrome",0,42
"1824","Consequences.of.climate.change.pdf","pyrome",0,42
"1825","Considering.regeneration.failure.in.the.context.of.changing.climate.and.disturbance.regimes.in.western.North.America.pdf","pyrome",0,42
"1826","Critical.Geoarchaeology_.From.Depositional.Processes.to.the.Sociopolitics.of.Earthen.Life.pdf","pyrome",0,42
"1827","CURRENT.UNCERTAINTIES.IN.ASSESSING.AEROSOL.EFFECTS.ON.CLIMATE.pdf","pyrome",0,42
"1828","Current.Wildland.Fire.Patterns.and.Challenges.in.Europe_.A.Synthesis.of.National.Perspectives.pdf","pyrome",0,42
"1829","Degradation.and.Recovery.in.Changing.Forest.Landscapes_.A.Multiscale.Conceptual.Framework.pdf","pyrome",0,42
"1830","Demographic.Transitions.and.Modernity.pdf","pyrome",0,42
"1831","Denitrification..Anammox..and.N2.Production.in.Marine.Sediments.pdf","pyrome",0,42
"1832","Designer.Ecosystems_.Incorporating.Design.Approaches.into.Applied.Ecology.pdf","pyrome",0,42
"1833","Disturbance..Complexity..Scale_.New.Approaches.to.the.Study.of.Human.Environment.Interactions.pdf","pyrome",0,42
"1834","Drought.and.Fire.in.the.Western.USA_.Is.Climate.Attribution.Enough_.pdf","pyrome",0,42
"1835","Droughts..Wildfires..and.Forest.Carbon.Cycling_.A.Pantropical.Synthesis.pdf","pyrome",0,42
"1836","Dry.Deposition.of.Atmospheric.Aerosols_.Approaches..Observations..and.Mechanisms.pdf","pyrome",0,42
"1837","Ecological.Mechanisms.Underlying.Arthropod.Species.Diversity.in.Grasslands.pdf","pyrome",0,42
"1838","Ecology.and.evolution.of.pine.life.histories.pdf","pyrome",0,42
"1839","Ecology.and.long.term.history.of.fire.in.New.Zealand...Copy..2..pdf","pyrome",0,42
"1840","Ecology.and.long.term.history.of.fire.in.New.Zealand...Copy.pdf","pyrome",0,42
"1841","Ecology.and.long.term.history.of.fire.in.New.Zealand.pdf","pyrome",0,42
"1842","Economic.drivers.of.global.fire.activity_.A.critical.review.using.the.DPSIR.framework.pdf","pyrome",0,42
"1843","Ecosystem.Services.from.Tropical.Forests_.Review.of.Current.Science.pdf","pyrome",0,42
"1844","Effects.of.Evolution..Ecology..and.Economy.on.Human.Diet_.Insights.from.Hunter.Gatherers.and.Other.Small.Scale.Societies.pdf","pyrome",0,42
"1845","Environmental.Security.and.the.Anthropocene_.Law..Criminology..and.International.Relations.pdf","pyrome",0,42
"1846","Ever.Since.Owen_.Changing.Perspectives.on.the.Early.Evolution.of.Tetrapods.pdf","pyrome",0,42
"1847","Evolution.in.the.Anthropocene_.Informing.Governance.and.Policy.pdf","pyrome",0,42
"1848","Evolutionary.Ecology.of.Fire.pdf","pyrome",0,42
"1849","Evolutionary.Legacy.Effects.on.Ecosystems_.Biogeographic.Origins..Plant.Traits..and.Implications.for.Management.in.the.Era.of.Global.Change.pdf","pyrome",0,42
"1850","Fire.in.Mediterranean.Climate.Ecosystems.A.Comparative.Overview.pdf","pyrome",0,42
"1851","Fire.smart.management.of.forest.landscapes.in.the.Mediterranean.basin.under.global.change.pdf","pyrome",0,42
"1852","Fire.vegetation.interactions.during.the.last.11.000.years.in.boreal.and.cold.temperate.forests.of.Fennoscandia.pdf","pyrome",0,42
"1853","Fire.induced.deforestation.in.drought.prone.Mediterranean.forests_.drivers.and.unknowns.from.leaves.to.communities.pdf","pyrome",0,42
"1854","Fire.vegetation.feedbacks.and.alternative.states_.common.mechanisms.of.temperate.forest.vulnerabilit.pdf","pyrome",0,42
"1855","Fire.as.a.Fundamental.Ecological.Process_.Research.Advances.and.Frontiers.pdf","pyrome",2,42
"1856","Fire.effects.on.soils_.the.human.dimension.pdf","pyrome",1,42
"1857","Fire.in.the.Earth.System.pdf","pyrome",0,42
"1858","Fire.performance.of.timber.review.for.use.in.wildland.urban.interfaces.pdf","pyrome",0,42
"1859","Fire..grazing.and.the.evolution.of.New.Zealand.grasses.pdf","pyrome",0,42
"1860","Fire..herbivores.and.the.management.of.temperate.Eucalyptus.savanna.in.Tasmania_.Introducing.the.Beaufront.fire...mammalian.herbivore.field.experiment.pdf","pyrome",0,42
"1861","Fires.and.rates.of.change.in.the.temperate.rainforests.of.northwestern.Patagonia.since...x223C.18.ka.pdf","pyrome",0,42
"1862","Fires.in.the.Cenozoic_.a.late.flowering.of.flammable.ecosystems.pdf","pyrome",0,42
"1863","firesincoastal.pdf","pyrome",0,42
"1864","fourthbudget_supporting_research_reviewofclimatescience_developements_since_ippc_ar4.libre.pdf","pyrome",0,42
"1865","G__Journals_Client.07_WF_18.5._Pagination_Tex_WF08187.dvi.pdf","pyrome",0,42
"1866","Gender.in.African.Population.Research_.The.Fertility_Reproductive.Health.Example.pdf","pyrome",0,42
"1867","Global.Biodiversity.Change_.The.Bad..the.Good..and.the.Unknown.pdf","pyrome",0,42
"1868","Global.Biogeochemical.Cycling.of.Mercury_.A.Review.pdf","pyrome",0,42
"1869","Global.Climate.Forcing.by.Criteria.Air.Pollutants.pdf","pyrome",0,42
"1870","Global.Environmental.Change.and.Noncommunicable.Disease.Risks.pdf","pyrome",0,42
"1871","Global.footprints.of.dansgaard.oeschger.oscillations.in.a.GCM.pdf","pyrome",0,42
"1872","Global.State.of.Biodiversity.and.Loss.pdf","pyrome",0,42
"1873","Global.Wildland.Fire.Management.Research.Needs.pdf","pyrome",0,42
"1874","Have.plants.evolved.to.self.immolate_.pdf","pyrome",0,42
"1875","Historical.pyrogeography.of.Texas..USA.pdf","pyrome",0,42
"1876","Holocene.changes.in.fire.frequency.in.the.Daihai.Lake.region..north.central.China._.indications.and.implications.for.an.important.role.of.human.activity.pdf","pyrome",0,42
"1877","How.Does.Fire.Suppression.Alter.the.Wildfire.Regime.A.Systematic.Review.pdf","pyrome",20,42
"1878","How.Was.the.Australian.Flora.Assembled.Over.the.Last.65.Million.Years_.A.Molecular.Phylogenetic.Perspective.pdf","pyrome",0,42
"1879","Human.caused.fire.occurrence.modelling.in.perspective_.a.review.pdf","pyrome",0,42
"1880","Human.Appropriation.of.Net.Primary.Production_.Patterns..Trends..and.Planetary.Boundaries.pdf","pyrome",0,42
"1881","Human.Impacts.in.Pine.Forests_.Past..Present..and.Future.pdf","pyrome",0,42
"1882","Human.Pyrogeography_.A.New.Synergy.of.Fire..Climate.and.People.is.Reshaping.Ecosystems.across.the.Globe.pdf","pyrome",0,42
"1883","Humans.and.fire_.Changing.relations.in.early.agricultural.and.built.environments.in.the.Zagros..Iran..Iraq.pdf","pyrome",0,42
"1884","Integrating.Economic.Land.Use.and.Biophysical.Models.pdf","pyrome",0,42
"1885","Interactions.Among.Invasive.Plants_.Lessons.from.Hawai.i.pdf","pyrome",0,42
"1886","Invasiveness..Monitoring.and.Control.of.Hakea.sericea.A.Systematic.Review.pdf","pyrome",0,42
"1887","Island.Biodiversity.in.the.Anthropocene.pdf","pyrome",0,42
"1888","Justice.and.Future.Generations.pdf","pyrome",0,42
"1889","Land.Use.and.Ecological.Change_.A.12.000.Year.History.pdf","pyrome",0,42
"1890","Land.Use.and.Wildfire_.A.Review.of.Local.Interactions.and.Teleconnections.pdf","pyrome",0,42
"1891","Landscape.Ecology.A.Helicopter.View.pdf","pyrome",0,42
"1892","Late.glacial.and.Holocene.records.of.fire.and.vegetation.from.Cradle.Mountain.National.Park..Tasmania..Australia.pdf","pyrome",0,42
"1893","Locally.Based..Regionally.Manifested..and.Globally.Relevant_.Indigenous.and.Local.Knowledge..Values..and.Practices.for.Nature.pdf","pyrome",0,42
"1894","martin.2016.at.the.nexus.of.fire.water.and.society.pdf","pyrome",0,42
"1895","Mechanisms.of.Fire.Seasonality.Effects.on.Plant.Populations.pdf","pyrome",0,42
"1896","Mediterranean.Biomes_.Evolution.of.Their.Vegetation..Floras..and.Climate.pdf","pyrome",0,42
"1897","Mid.Cretaceous.Hothouse.Climate.and.the.Expansion.of.Early.Angiosperms.pdf","pyrome",0,42
"1898","Mobile.Worlds_.Choice.at.the.Intersection.of.Demographic.and.Environmental.Change.pdf","pyrome",0,42
"1899","Mobilizing.the.past.to.shape.a.better.Anthropocene.pdf","pyrome",0,42
"1900","Modelling.Human.Fire.Interactions.Combining.Alternative.Perspectives.and.Approaches.pdf","pyrome",1,42
"1901","Multiple.Facets.of.Marine.Invertebrate.Conservation.Genomics.pdf","pyrome",0,42
"1902","Museum.Genomics.pdf","pyrome",0,42
"1903","Natural.population.die.offs_.causes.and.consequences.for.terrestrial.mammals.pdf","pyrome",0,42
"1904","Nature.and.Climate.Effects.of.Individual.Tropospheric.Aerosol.Particles.pdf","pyrome",0,42
"1905","Paleobiology.of.Herbivorous.Dinosaurs.pdf","pyrome",0,42
"1906","Paleolithic.Archaeology.in.China.pdf","pyrome",0,42
"1907","Peatlands.and.Global.Change_.Response.and.Resilience.pdf","pyrome",0,42
"1908","Photorespiration.and.the.Evolution.of.C4.Photosynthesis.pdf","pyrome",0,42
"1909","Plant.Evolution.and.Climate.Over.Geological.Timescales.pdf","pyrome",0,42
"1910","Political.Theory.on.Climate.Change.pdf","pyrome",0,42
"1911","Preindustrial.Human.Impacts.on.Global.and.Regional.Environment.pdf","pyrome",0,42
"1912","Progress.in.Wilderness.Fire.Science.pdf","pyrome",0,42
"1913","Promoting.Global.Population.Health.While.Constraining.the.Environmental.Footprint.pdf","pyrome",0,42
"1914","psw_gtr247_01.pdf","pyrome",0,42
"1915","pyrodiversity.is.the.coupling.of.biodiversity.and.fire.regimes.in.food.webs.pdf","pyrome",0,42
"1916","Pyrodiversity.in.a.warming.world_.Research.challenges.and.opportunities.pdf","pyrome",1,42
"1917","Pyrogeography.and.the.Global.Quest.for.Sustainable.Fire.Management.pdf","pyrome",0,42
"1918","pyrosociality.pdf","pyrome",0,42
"1919","Quaking.Aspen.in.the.Northern.Rockies.Retention.and.Restoration.pdf","pyrome",0,42
"1920","Quaking.Aspen.in.the.Northern.Rockies.pdf","pyrome",0,42
"1921","Recent.Advances.and.Remaining.Uncertainties.in.Resolving.pdf","pyrome",1,42
"1922","Reconstruction.of.fire.regimes.through.integrated.paleoecological.proxy.data.and.ecological.modeling.pdf","pyrome",0,42
"1923","Reducing.Emissions.from.Deforestation.and.Forest.Degradation.pdf","pyrome",0,42
"1924","Regional.and.Global.Emissions.of.Air.Pollutants_.Recent.Trends.and.Future.Scenarios.pdf","pyrome",0,42
"1925","Regulation.of.Seed.Germination.and.Seedling.Growth.by.Chemical.Signals.from.Burning.Vegetation.pdf","pyrome",0,42
"1926","Representing.climate..disturbance..and.vegetation.interactions.in.landscape.models.pdf","pyrome",0,42
"1927","Resprouting.as.a.key.functional.trait_.how.buds..protection.and.resources.drive.persistence.after.fire.pdf","pyrome",0,42
"1928","Restoration.Ecology_.Interventionist.Approaches.for.Restoring.and.Maintaining.Ecosystem.Function.in.the.Face.of.Rapid.Environmental.Change.pdf","pyrome",0,42
"1929","Review.of.driving.factors.for.land.degradation.and.restoration.based.on.IPBES.pdf","pyrome",0,42
"1930","Reviewing.Fire..Climate..Deer..and.Foundation.Species.as.Drivers.of.Historically.Open.Oak.and.Pine.Forests.and.Transition.to.Closed.Forests.pdf","pyrome",0,42
"1931","Revisiting.Wildland.Fire.Fuel.Quantification.Methods_.The.Challenge.of.Understanding.a.Dynamic..Biotic.Entity.pdf","pyrome",0,42
"1932","Rewilding_.Science..Practice..and.Politics.pdf","pyrome",0,42
"1933","roos.et.al.2016.living.on.a.flammable.planet.interdisciplinary.cross.scalar.and.varied.cultural.lessons.prospects.and.pdf","pyrome",0,42
"1934","Shepherding.for.Wildfire.Adaptation.pdf","pyrome",0,42
"1935","Soothsaying.DOM.pdf","pyrome",0,42
"1936","Spatiotemporal.Data.Mining.Problems.and.Methods.pdf","pyrome",0,42
"1937","Species.distribution.models.pdf","pyrome",0,42
"1938","Supplementation.and.sustainable.grazing.systems.pdf","pyrome",0,42
"1939","targeted_words_plot.pdf","pyrome",1,42
"1940","Terrestrial.Vegetation.in.the.Coupled.Human.Earth.System_.Contributions.of.Remote.Sensing.pdf","pyrome",0,42
"1941","The.biogeochemical.consequences.of.late.Holocene.wildfires.in.three.subalpine.lakes.from.northern.Colorado.pdf","pyrome",0,42
"1942","The.co.evolution.of.life.and.organics.on.earth_.Expansions.of.energy.harnessing.pdf","pyrome",0,42
"1943","The.Concept.of.the.Anthropocene.pdf","pyrome",0,42
"1944","The.current.state.of.CO2.flux.chamber.studies.in.the.Arctic.tundra.pdf","pyrome",0,42
"1945","The.discovery.of.fire.by.humans.pdf","pyrome",0,42
"1946","The.Early.Origins.of.Terrestrial.C4.Photosynthesis.pdf","pyrome",0,42
"1947","The.Environmental.Reach.of.Asia.pdf","pyrome",0,42
"1948","The.long.term.impacts.of.climate.and.fire.on.catchment.processes.and.aquatic.ecosystem.response.in.Tasmania..Australia.pdf","pyrome",0,42
"1949","The.Politics.of.the.Anthropogenic.pdf","pyrome",0,42
"1950","The.Pyrogenic.Carbon.Cycle.pdf","pyrome",1,42
"1951","The.pyrohealth.transition_.how.combustion.emissions.have.shaped.health.through.human.history.pdf","pyrome",0,42
"1952","The.Role.of.Behavior.in.the.Evolution.of.Spiders..Silks..and.Webs.pdf","pyrome",0,42
"1953","The.scientific.value.of.fire.in.wilderness.pdf","pyrome",0,42
"1954","Tools.for.Assessing.the.Impacts.of.Climate.Variability.and.Change.on.Wildfire.Regimes.in.Forests.pdf","pyrome",0,42
"1955","total_counts_of_targeted_words.pdf","pyrome",1,42
"1956","Traditional.fire.use..landscape.transition..and.the.legacies.of.social.theory.past.pdf","pyrome",0,42
"1957","Traditional.Fire.Knowledge.pdf","pyrome",0,42
"1958","Transformative.Environmental.Governance.pdf","pyrome",0,42
"1959","Transgressing.Time_.Archaeological.Evidence.in_of.the.Anthropocene.pdf","pyrome",0,42
"1960","Tropical.Forests.in.the.Anthropocene.pdf","pyrome",0,42
"1961","Understanding.Fire.Regimes.for.a.Better.Anthropocene.pdf","pyrome",2,42
"1962","Understanding.the.long.term.impact.of.prescribed.burning.in.mediterranean.climate.biodiversity.hotspots..with.a.focus.on.south.western.Australia.pdf","pyrome",0,42
"1963","Urbanism.and.Anthropogenic.Landscapes.pdf","pyrome",0,42
"1964","Using.MODIS.data.to.analyse.post.fire.vegetation.recovery.in.Australian.eucalypt.forests.pdf","pyrome",0,42
"1965","Vegetation.fires.in.the.Anthropocene.pdf","pyrome",1,42
"1966","What.Limits.Trees.in.C4.Grasslands.and.Savannas_.pdf","pyrome",0,42
"1967","Wildfire.Prediction.to.Inform.Fire.Management_.Statistical.Science.Challenges.pdf","pyrome",0,42
"1968","Wildland.fire.risk.research.in.Canada.pdf","pyrome",0,42
"1969","Will.landscape.fire.increase.in.the.future_.A.systems.approach.to.climate..fire..fuel..and.human.drivers.pdf","pyrome",0,42
"1970","X12.000.Years.of.fire.regime.drivers.in.pdf","spatial",4,1825
"1971","X2022.12.30.NW.Biomes.to.Anthromes.Technical.Paper.pdf","spatial",12,1825
"1972","A.450.Million.Year.History.of.Fire.pdf","spatial",0,1825
"1973","A.new.Dead.Sea.pollen.record.reveals.the.last.glacial.paleoenvironment.of.the.southern.Levant.pdf","spatial",5,1825
"1974","A.Novel.Approach.to.Carrying.Capacity_.From.a.priori.Prescription.to.a.posteriori.Derivation.Based.on.Underlying.Mechanisms.and.Dynamics.pdf","spatial",4,1825
"1975","A.review.of.challenges.to.determining.and.demonstrating.efficiency.of.large.fire.management.pdf","spatial",15,1825
"1976","A.systematic.review.of.factors.affecting.wildlife.survival.during.rehabilitation.and.release.pdf","spatial",0,1825
"1977","A.review.of.study.methods.and.progress.on.hominid.use.of.fire.pdf","spatial",0,1825
"1978","Adaptation.Strategies.and.Approaches.for.Managing.Fire.in.a.Changing.Climate.pdf","spatial",17,1825
"1979","Aerosol.Impacts.on.Climate.and.Biogeochemistry.pdf","spatial",7,1825
"1980","An.Overview.of.Forest.Fire.Regimes.and.Their.Constitution.Basis.pdf","spatial",3,1825
"1981","Anthropology.and.the.Anthropocene_.Criticisms..Experiments..and.Collaborations.pdf","spatial",4,1825
"1982","archibald.2016.managing.the.human.component.of.fire.regimes.lessons.from.africa.pdf","spatial",7,1825
"1983","Assessing.Landscape.Vulnerability.to.Wildfire.in.the.USA.pdf","spatial",21,1825
"1984","Astrobiology_.The.Study.of.the.Living.Universe.pdf","spatial",1,1825
"1985","Broad.Scale.Monitoring.of.Live.Fuel.Moisture.pdf","spatial",20,1825
"1986","Can.trophic.rewilding.reduce.the.impact.pdf","spatial",6,1825
"1987","Centering.Indigenous.Voices_.The.Role.of.Fire.in.the.Boreal.Forest.of.North.America.pdf","spatial",2,1825
"1988","Changing.fire.regimes.in.East.and.Southern.Africa.s.savanna.protected.areas_.opportunities.and.challenges.for.indigenous.led.savanna.burning.emissions.abatement.schemes.pdf","spatial",3,1825
"1989","Climate.vegetation.fire.interactions.and.feedbacks_.trivial.detail.or.major.barrier.to.projecting.the.future.of.the.Earth.system_.pdf","spatial",27,1825
"1990","Climate.Adaptation.of.Tropical.Cattle.pdf","spatial",0,1825
"1991","Climate.and.wildfires.in.the.North.American.boreal.forest.pdf","spatial",6,1825
"1992","Climate.Change.and.Forests.pdf","spatial",5,1825
"1993","Climate.Change.and.Future.Fire.Regimes_.Examples.from.California.pdf","spatial",18,1825
"1994","Climate.change.impact.on.future.wildfire.danger.and.activity.in.southern.Europe_.a.review.pdf","spatial",31,1825
"1995","Climate.change.vulnerability.and.adaptation.in.the.managed.Canadian.boreal.forest.pdf","spatial",5,1825
"1996","Climate.change..extreme.weather.events.pdf","spatial",1,1825
"1997","CLIMATE.ECONOMICS..THE.STATE.OF.THE.ART.pdf","spatial",2,1825
